,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
172,708953883,Attrited Customer,53,M,2,Unknown,Married,$80K - $120K,Blue,36,2,2,1,3212.0,0,3212.0,0.713,757,20,0.25,0.0
173,712608783,Existing Customer,50,M,2,High School,Married,$80K - $120K,Silver,45,3,1,3,34516.0,1260,33256.0,0.588,1504,34,0.789,0.037000000000000005
174,820353558,Existing Customer,41,F,3,High School,Married,$40K - $60K,Blue,36,4,1,2,9797.0,1434,8363.0,0.644,1503,34,0.478,0.146
175,714964758,Existing Customer,45,F,5,Graduate,Divorced,$40K - $60K,Blue,36,5,2,2,10400.0,1777,8623.0,0.7909999999999999,1105,28,0.867,0.171
176,716264358,Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue,42,2,1,2,26792.0,1836,24956.0,1.432,2398,47,0.88,0.069
177,717296808,Existing Customer,67,F,1,Graduate,Married,Less than $40K,Blue,56,4,3,2,3006.0,2517,489.0,2.053,1661,32,1.0,0.8370000000000001
178,712977183,Existing Customer,57,F,2,Uneducated,Single,$40K - $60K,Silver,36,6,3,0,19482.0,1072,18410.0,0.706,1421,22,1.444,0.055
179,710829108,Existing Customer,59,F,1,Uneducated,Married,$40K - $60K,Blue,36,4,2,3,3356.0,985,2371.0,0.35,999,28,0.556,0.294
180,779562633,Existing Customer,45,M,2,Uneducated,Married,$40K - $60K,Blue,34,3,2,1,5771.0,2248,3523.0,1.791,1387,18,0.8,0.39
181,715315833,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,36,6,2,3,11106.0,2107,8999.0,0.948,1243,24,1.0,0.19
182,815500983,Existing Customer,59,F,1,Uneducated,Married,Less than $40K,Blue,54,5,3,0,2890.0,2001,889.0,1.334,1860,36,1.0,0.6920000000000001
183,719360583,Existing Customer,53,M,1,Graduate,Married,$60K - $80K,Blue,45,6,2,2,3380.0,1701,1679.0,0.747,1502,25,1.273,0.503
184,709701558,Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,36,2,1,2,21331.0,1251,20080.0,0.9490000000000001,1460,50,1.083,0.059000000000000004
185,721148358,Existing Customer,49,F,3,Uneducated,Single,Unknown,Blue,38,6,2,1,12860.0,0,12860.0,0.6459999999999999,1348,27,0.28600000000000003,0.0
186,779862408,Existing Customer,49,M,3,Post-Graduate,Single,$80K - $120K,Blue,33,3,1,0,6278.0,462,5816.0,1.161,1087,33,0.941,0.07400000000000001
187,812627208,Existing Customer,60,F,0,College,Single,Less than $40K,Blue,55,5,1,3,1438.3,738,700.3,0.782,1226,33,0.5710000000000001,0.513
188,711033408,Existing Customer,50,F,2,High School,Married,Less than $40K,Blue,36,5,1,2,9355.0,1626,7729.0,0.701,1230,28,0.867,0.174
189,779956608,Existing Customer,41,F,2,Post-Graduate,Married,Unknown,Blue,31,6,1,3,20758.0,0,20758.0,0.688,1555,32,0.684,0.0
190,780376683,Existing Customer,57,M,1,Graduate,Married,$80K - $120K,Blue,47,5,3,1,14612.0,1976,12636.0,1.768,1827,24,3.0,0.135
191,717912483,Existing Customer,43,M,4,Graduate,Unknown,$80K - $120K,Blue,27,5,2,0,27259.0,0,27259.0,0.731,1376,35,0.591,0.0
192,714454758,Existing Customer,57,F,3,Graduate,Married,Less than $40K,Blue,47,4,2,3,6347.0,1594,4753.0,0.8959999999999999,1771,37,0.762,0.251
193,780466533,Existing Customer,54,M,3,Doctorate,Married,$120K +,Blue,41,3,3,0,21592.0,1676,19916.0,1.097,1873,52,0.529,0.078
194,715735233,Existing Customer,51,F,5,Post-Graduate,Married,Less than $40K,Blue,44,5,1,1,3449.0,1598,1851.0,0.971,1679,42,0.556,0.46299999999999997
195,720476733,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,34,2,1,2,6028.0,799,5229.0,0.8190000000000001,1002,22,0.5710000000000001,0.133
196,715872333,Existing Customer,41,M,0,High School,Unknown,$120K +,Blue,36,3,2,3,18214.0,1998,16216.0,0.8290000000000001,1344,21,1.1,0.11
197,712375758,Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue,43,3,3,1,16393.0,1423,14970.0,1.642,1461,42,0.75,0.087
198,708868233,Attrited Customer,68,M,0,High School,Married,Less than $40K,Blue,52,1,3,2,1438.3,900,538.3,0.743,760,21,0.615,0.626
199,718030083,Existing Customer,59,M,1,College,Married,$60K - $80K,Blue,36,4,1,2,7871.0,1687,6184.0,1.242,1428,22,1.444,0.214
200,720707283,Existing Customer,48,M,4,Unknown,Married,$80K - $120K,Blue,36,5,3,0,5288.0,866,4422.0,0.8690000000000001,1777,42,0.75,0.16399999999999998
201,771698658,Existing Customer,44,M,5,Graduate,Married,$60K - $80K,Blue,32,4,5,3,11376.0,2006,9370.0,0.619,1302,27,0.8,0.17600000000000002
202,748326258,Existing Customer,48,M,3,College,Married,$80K - $120K,Blue,41,4,5,3,12302.0,1632,10670.0,1.5090000000000001,1483,41,0.519,0.133
203,770817783,Existing Customer,47,M,4,Graduate,Married,$60K - $80K,Silver,33,3,2,1,34516.0,1679,32837.0,0.623,1060,27,0.5,0.049
204,779353083,Existing Customer,47,M,2,Graduate,Married,$60K - $80K,Silver,32,4,2,2,34516.0,1468,33048.0,0.505,1330,32,0.684,0.043
205,711441333,Existing Customer,43,F,1,High School,Divorced,Less than $40K,Silver,35,3,2,2,10514.0,1580,8934.0,0.504,1229,27,0.8,0.15
206,719808558,Attrited Customer,55,F,2,Graduate,Married,Less than $40K,Blue,43,2,4,3,1438.3,0,1438.3,0.7070000000000001,886,27,0.42100000000000004,0.0
207,711551958,Attrited Customer,59,M,2,Post-Graduate,Married,$60K - $80K,Blue,46,3,3,3,1438.3,0,1438.3,0.688,844,24,0.5,0.0
208,809164083,Existing Customer,63,M,1,Graduate,Married,$40K - $60K,Blue,56,2,1,2,2619.0,1779,840.0,1.2590000000000001,1450,37,0.9470000000000001,0.679
209,820596183,Existing Customer,58,M,2,College,Married,$120K +,Blue,53,2,3,0,24407.0,2395,22012.0,1.071,2311,48,0.7140000000000001,0.098
210,715999608,Existing Customer,53,F,2,High School,Married,Less than $40K,Blue,36,4,1,2,2377.0,1649,728.0,0.93,1378,26,1.167,0.6940000000000001
211,710565408,Existing Customer,59,M,0,Unknown,Unknown,$80K - $120K,Silver,40,3,2,3,34516.0,1359,33157.0,1.327,1033,26,1.364,0.039
212,805543158,Existing Customer,52,M,3,Graduate,Married,$120K +,Blue,47,5,3,3,11086.0,2207,8879.0,0.8690000000000001,1523,40,1.105,0.19899999999999998
213,709752183,Existing Customer,48,M,3,High School,Single,$60K - $80K,Blue,36,4,2,2,11432.0,2517,8915.0,0.615,1374,37,0.762,0.22
214,716479233,Existing Customer,43,M,4,High School,Married,$40K - $60K,Blue,36,5,3,2,13258.0,1721,11537.0,0.9079999999999999,1080,21,1.3330000000000002,0.13
215,713837058,Existing Customer,48,M,2,College,Single,Less than $40K,Blue,36,3,2,3,2571.0,1955,616.0,0.531,1234,24,0.7140000000000001,0.76
216,718876683,Existing Customer,43,F,4,Graduate,Single,Less than $40K,Blue,31,5,2,0,5781.0,1168,4613.0,0.638,1600,32,0.455,0.20199999999999999
217,770746908,Existing Customer,44,M,4,Unknown,Married,$60K - $80K,Blue,30,5,1,2,7872.0,2509,5363.0,0.971,1155,32,0.882,0.319
218,794843883,Existing Customer,41,M,3,High School,Married,$80K - $120K,Blue,35,6,1,2,34516.0,1202,33314.0,0.603,1353,33,0.737,0.035
219,803043933,Existing Customer,44,F,3,Uneducated,Divorced,Less than $40K,Silver,38,4,1,3,11127.0,1835,9292.0,2.3680000000000003,1546,25,1.273,0.165
220,758076408,Existing Customer,50,M,2,Unknown,Single,$40K - $60K,Blue,43,2,1,3,1857.0,1603,254.0,0.579,1590,43,1.263,0.863
221,714606558,Existing Customer,60,F,1,Uneducated,Married,Less than $40K,Blue,36,5,1,0,1913.0,1272,641.0,1.008,1448,22,1.0,0.665
222,778425408,Existing Customer,44,M,4,Graduate,Single,$80K - $120K,Blue,24,5,3,0,3839.0,2295,1544.0,0.569,1271,24,0.7140000000000001,0.598
223,714171108,Existing Customer,48,F,3,Graduate,Divorced,$40K - $60K,Blue,39,6,2,3,2115.0,1141,974.0,0.616,1223,20,0.5379999999999999,0.539
224,719662458,Existing Customer,44,F,2,Graduate,Divorced,Less than $40K,Blue,27,5,2,2,1438.3,679,759.3,0.8590000000000001,1117,29,1.071,0.47200000000000003
225,713137233,Existing Customer,41,M,2,High School,Single,$80K - $120K,Blue,28,4,3,0,27756.0,1789,25967.0,0.75,994,24,0.846,0.064
226,769425858,Existing Customer,45,M,3,College,Single,$60K - $80K,Blue,32,4,1,2,1438.3,0,1438.3,0.81,1468,26,0.625,0.0
227,711297483,Existing Customer,47,F,2,Uneducated,Divorced,Less than $40K,Silver,34,6,4,2,13878.0,2222,11656.0,0.853,1658,38,0.35700000000000004,0.16
228,788900883,Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,36,3,1,3,3106.0,1304,1802.0,0.604,1368,38,0.40700000000000003,0.42
229,758348808,Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,44,4,3,3,34516.0,1666,32850.0,0.613,1218,18,0.8,0.048
230,772336458,Attrited Customer,60,F,1,Uneducated,Married,$40K - $60K,Blue,50,4,4,3,1438.3,1025,413.3,0.838,702,12,0.7140000000000001,0.713
231,708711483,Existing Customer,57,M,2,Unknown,Married,$80K - $120K,Blue,46,2,3,0,18871.0,1740,17131.0,1.7269999999999999,1516,21,2.0,0.092
232,717906783,Existing Customer,41,M,5,Graduate,Single,$120K +,Blue,29,5,2,2,5207.0,1748,3459.0,1.073,1310,26,1.0,0.336
233,719437908,Existing Customer,44,M,3,Post-Graduate,Divorced,$80K - $120K,Blue,36,6,2,2,17965.0,1644,16321.0,0.9209999999999999,1767,50,0.9229999999999999,0.092
234,769433508,Existing Customer,43,M,1,College,Single,$60K - $80K,Blue,37,6,3,3,2733.0,1819,914.0,0.767,933,25,0.9229999999999999,0.6659999999999999
235,790096533,Existing Customer,55,M,2,College,Married,$60K - $80K,Blue,48,4,3,2,8863.0,1301,7562.0,1.207,1512,27,1.455,0.147
236,720997383,Attrited Customer,52,M,1,Uneducated,Married,$80K - $120K,Blue,36,2,3,3,1857.0,1833,24.0,0.723,829,17,0.7,0.987
237,787541883,Existing Customer,44,M,3,Graduate,Unknown,$80K - $120K,Blue,33,3,3,3,34516.0,0,34516.0,0.483,1120,27,0.35,0.0
238,709930758,Existing Customer,41,M,2,Uneducated,Married,$40K - $60K,Blue,30,5,3,3,11107.0,1222,9885.0,0.5379999999999999,1506,33,0.941,0.11
239,789830058,Existing Customer,44,M,4,Unknown,Single,$80K - $120K,Blue,34,4,1,2,21573.0,1585,19988.0,0.621,1384,36,2.273,0.073
240,710299608,Attrited Customer,53,F,2,Unknown,Married,Less than $40K,Blue,33,2,3,3,2859.0,2517,342.0,0.993,817,30,0.667,0.88
241,710741208,Existing Customer,39,M,2,High School,Single,$80K - $120K,Blue,36,4,2,2,5269.0,1475,3794.0,1.148,2094,25,0.667,0.28
242,821797008,Attrited Customer,49,M,5,College,Married,$40K - $60K,Blue,45,2,2,3,1438.3,0,1438.3,0.7340000000000001,815,21,0.615,0.0
243,708874533,Attrited Customer,45,F,2,College,Married,Less than $40K,Blue,36,1,3,2,3387.0,0,3387.0,0.789,510,24,0.6,0.0
244,715341858,Existing Customer,54,M,2,Graduate,Married,$80K - $120K,Blue,46,6,2,3,1982.0,1289,693.0,0.9390000000000001,1377,49,0.69,0.65
245,793636308,Existing Customer,49,M,3,Uneducated,Single,$80K - $120K,Blue,43,2,2,2,4645.0,1650,2995.0,0.912,1193,33,0.65,0.355
246,713779908,Existing Customer,46,F,3,Doctorate,Single,Unknown,Blue,36,6,3,2,2189.0,1666,523.0,0.34299999999999997,1287,36,0.636,0.7609999999999999
247,712125258,Attrited Customer,46,M,4,High School,Married,$120K +,Blue,30,3,3,3,2442.0,0,2442.0,0.98,701,19,0.727,0.0
248,709703433,Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,38,4,1,2,21304.0,1532,19772.0,1.018,1770,25,0.9229999999999999,0.07200000000000001
249,721022433,Existing Customer,44,M,2,Doctorate,Single,$60K - $80K,Blue,36,5,1,2,7577.0,2480,5097.0,0.435,1409,35,0.16699999999999998,0.327
250,710103558,Existing Customer,50,M,3,Post-Graduate,Single,$120K +,Blue,31,4,1,2,3234.0,1486,1748.0,0.868,1354,28,0.647,0.45899999999999996
251,715952883,Existing Customer,73,M,0,High School,Married,$40K - $60K,Blue,36,5,3,2,4469.0,1125,3344.0,1.3630000000000002,1765,34,1.615,0.252
252,719731458,Existing Customer,56,M,3,Unknown,Unknown,$40K - $60K,Blue,46,6,3,4,2910.0,709,2201.0,0.5379999999999999,1192,27,0.588,0.244
253,772390908,Attrited Customer,59,M,0,High School,Single,$40K - $60K,Blue,48,2,4,3,3616.0,1054,2562.0,0.616,687,17,0.545,0.29100000000000004
254,787348608,Existing Customer,70,M,0,High School,Married,Less than $40K,Blue,56,3,2,3,3252.0,1495,1757.0,0.581,1227,15,0.875,0.46
255,709485033,Existing Customer,55,F,2,High School,Married,Less than $40K,Blue,36,4,3,3,2358.0,1152,1206.0,0.9690000000000001,1737,26,1.6,0.489
256,715432608,Existing Customer,43,M,4,Unknown,Single,$60K - $80K,Blue,36,4,1,0,22322.0,953,21369.0,0.769,1348,34,1.125,0.043
257,799471833,Existing Customer,45,M,1,Uneducated,Single,$120K +,Blue,39,4,2,2,3133.0,1510,1623.0,0.609,1435,38,0.462,0.48200000000000004
258,714187533,Existing Customer,45,F,2,Uneducated,Single,$40K - $60K,Blue,35,2,3,0,3540.0,849,2691.0,0.456,1321,28,0.75,0.24
259,779656908,Existing Customer,40,M,1,Graduate,Married,$40K - $60K,Blue,23,6,3,2,6990.0,1378,5612.0,0.73,1479,29,0.611,0.19699999999999998
260,788950158,Existing Customer,36,M,2,College,Unknown,$80K - $120K,Blue,22,2,2,3,34516.0,1652,32864.0,0.8540000000000001,1283,39,1.294,0.048
261,778867533,Attrited Customer,59,F,0,Post-Graduate,Married,$40K - $60K,Blue,40,1,4,1,1438.3,0,1438.3,1.038,689,23,0.353,0.0
262,710620383,Existing Customer,43,M,4,Unknown,Married,$60K - $80K,Blue,35,6,3,2,24396.0,1171,23225.0,0.655,965,17,1.125,0.048
263,778661358,Existing Customer,46,F,1,Unknown,Married,Less than $40K,Blue,36,2,3,2,2474.0,2143,331.0,1.53,1541,40,1.0,0.866
264,789483333,Existing Customer,41,M,2,Uneducated,Married,$40K - $60K,Blue,32,5,1,3,5214.0,795,4419.0,0.7070000000000001,1258,23,1.3,0.152
265,809855808,Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,46,5,2,2,5207.0,1650,3557.0,0.708,1339,20,0.5379999999999999,0.317
266,718464258,Existing Customer,51,F,3,Unknown,Unknown,Less than $40K,Blue,25,2,2,2,9512.0,1082,8430.0,0.701,1007,22,1.444,0.114
267,708528483,Existing Customer,43,F,4,Graduate,Divorced,Unknown,Blue,23,6,3,2,3187.0,2430,757.0,0.617,1387,33,1.357,0.762
268,771809733,Attrited Customer,64,F,0,High School,Married,$40K - $60K,Blue,53,1,3,3,3353.0,0,3353.0,1.021,960,18,0.385,0.0
269,719942883,Existing Customer,54,M,5,Graduate,Married,$60K - $80K,Blue,38,3,3,3,2290.0,1434,856.0,0.9229999999999999,1119,18,3.5,0.626
270,807226683,Existing Customer,48,M,3,Unknown,Single,$40K - $60K,Blue,43,6,1,3,5279.0,1115,4164.0,0.5489999999999999,1642,41,0.519,0.21100000000000002
271,717806133,Existing Customer,40,M,2,Uneducated,Divorced,$60K - $80K,Blue,29,5,3,0,23603.0,0,23603.0,0.795,1382,31,1.067,0.0
272,720615708,Existing Customer,57,M,0,Uneducated,Married,$40K - $60K,Blue,45,6,2,2,2601.0,0,2601.0,0.8140000000000001,1232,32,0.684,0.0
273,714511758,Existing Customer,45,M,4,Graduate,Single,$80K - $120K,Blue,40,4,3,0,6363.0,1029,5334.0,0.838,1542,16,1.286,0.162
274,715050408,Existing Customer,41,M,3,High School,Single,$80K - $120K,Blue,36,4,3,3,8029.0,1576,6453.0,0.826,1094,32,0.524,0.196
275,721132233,Existing Customer,42,F,4,Uneducated,Married,Less than $40K,Blue,31,2,2,2,2410.0,1769,641.0,0.759,1217,30,1.143,0.7340000000000001
276,719211558,Attrited Customer,45,M,2,Graduate,Single,$60K - $80K,Blue,36,1,1,2,3401.0,0,3401.0,0.898,744,18,1.0,0.0
277,712069008,Existing Customer,42,F,4,Uneducated,Married,Less than $40K,Blue,23,4,2,0,2260.0,1007,1253.0,0.84,1614,33,0.737,0.446
278,715996983,Existing Customer,47,M,4,Uneducated,Divorced,$80K - $120K,Blue,30,5,2,2,17682.0,2481,15201.0,1.3019999999999998,1747,31,1.214,0.14
279,773466258,Existing Customer,48,F,4,High School,Married,$40K - $60K,Blue,42,3,1,3,4206.0,1100,3106.0,0.5870000000000001,1144,22,1.0,0.262
280,798983508,Existing Customer,43,M,1,Graduate,Single,$80K - $120K,Silver,37,4,3,2,34516.0,1440,33076.0,1.117,1575,34,2.4,0.042
281,719117433,Existing Customer,41,M,4,High School,Unknown,$80K - $120K,Blue,36,4,3,0,23018.0,2168,20850.0,0.8590000000000001,1463,24,1.6669999999999998,0.094
282,716451183,Existing Customer,54,F,1,Uneducated,Married,$40K - $60K,Blue,44,5,2,3,5556.0,1711,3845.0,1.4340000000000002,1706,21,1.625,0.308
283,718621608,Attrited Customer,54,F,2,High School,Married,Unknown,Blue,44,3,3,1,6094.0,0,6094.0,1.129,909,14,0.273,0.0
284,715085733,Existing Customer,61,M,0,Graduate,Married,$40K - $60K,Blue,52,3,1,2,2939.0,1999,940.0,2.145,2434,33,1.538,0.68
285,788977833,Existing Customer,61,M,0,Uneducated,Married,$80K - $120K,Blue,48,2,1,0,5362.0,1274,4088.0,1.015,1876,41,0.7829999999999999,0.23800000000000002
286,720272958,Attrited Customer,48,M,2,High School,Married,$120K +,Blue,36,3,3,3,27126.0,0,27126.0,0.953,1000,25,0.7859999999999999,0.0
287,708421833,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,36,6,3,2,3342.0,2517,825.0,0.7709999999999999,1139,30,0.765,0.753
288,709173108,Attrited Customer,54,F,4,Graduate,Married,Unknown,Blue,40,6,2,2,2532.0,2221,311.0,0.491,799,21,0.235,0.877
289,709879458,Existing Customer,54,F,3,Doctorate,Married,Unknown,Blue,46,2,2,3,1900.0,1376,524.0,0.89,1881,45,0.607,0.7240000000000001
290,715120608,Existing Customer,44,M,3,Graduate,Single,$60K - $80K,Blue,37,2,3,2,14546.0,1703,12843.0,0.955,1273,27,0.588,0.11699999999999999
291,770632758,Existing Customer,50,F,4,Doctorate,Single,Unknown,Blue,36,2,3,2,2521.0,1608,913.0,0.5870000000000001,1328,33,0.5710000000000001,0.638
292,779078733,Existing Customer,55,M,2,Doctorate,Married,$60K - $80K,Blue,36,3,4,3,16427.0,1682,14745.0,0.631,1579,36,1.1179999999999999,0.102
293,771742533,Existing Customer,48,M,2,Graduate,Unknown,$40K - $60K,Blue,36,5,1,2,13068.0,1718,11350.0,0.607,937,28,0.556,0.131
294,720250158,Existing Customer,45,M,2,College,Single,$60K - $80K,Blue,33,6,3,0,23218.0,1814,21404.0,1.178,1749,37,2.083,0.078
295,716458983,Existing Customer,60,M,0,High School,Married,$40K - $60K,Blue,36,5,1,3,3281.0,837,2444.0,1.859,1424,29,1.4169999999999998,0.255
296,713747733,Existing Customer,55,M,2,High School,Married,$40K - $60K,Blue,47,5,3,2,3096.0,2217,879.0,0.799,2011,41,0.7829999999999999,0.716
297,712270158,Existing Customer,62,F,0,High School,Married,$40K - $60K,Blue,52,5,2,3,2052.0,1250,802.0,0.728,1208,31,0.632,0.609
298,789562383,Existing Customer,38,F,1,High School,Unknown,Less than $40K,Blue,30,2,3,0,1438.3,583,855.3,0.888,1259,24,1.0,0.405
299,754897008,Existing Customer,46,M,3,High School,Single,$40K - $60K,Blue,39,2,3,2,9432.0,1418,8014.0,0.612,1319,26,0.368,0.15
300,819700533,Existing Customer,50,M,0,High School,Single,$120K +,Silver,45,5,2,3,14938.0,2303,12635.0,0.804,949,27,2.0,0.154
301,712890408,Existing Customer,45,M,2,Uneducated,Married,$60K - $80K,Blue,36,5,3,2,2221.0,1343,878.0,0.8690000000000001,1338,30,1.308,0.605
302,720248208,Existing Customer,47,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,37,6,3,0,5731.0,1577,4154.0,0.657,1554,26,0.444,0.275
303,779749908,Existing Customer,48,M,4,College,Married,$60K - $80K,Gold,33,2,2,3,34516.0,2061,32455.0,0.722,1350,32,0.455,0.06
304,717401883,Existing Customer,35,M,3,Uneducated,Married,$60K - $80K,Blue,22,5,2,2,6985.0,1130,5855.0,0.963,1694,44,0.76,0.162
305,721509558,Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,42,3,3,0,24221.0,1707,22514.0,0.816,1678,40,0.5379999999999999,0.07
306,710572458,Existing Customer,36,F,3,High School,Married,Unknown,Blue,24,4,1,1,15439.0,0,15439.0,0.742,2069,43,0.536,0.0
307,714576183,Existing Customer,47,M,4,Graduate,Single,$80K - $120K,Blue,36,6,3,2,21637.0,2030,19607.0,0.7759999999999999,1222,23,0.43799999999999994,0.094
308,721425558,Existing Customer,52,M,2,Graduate,Single,$120K +,Blue,37,2,3,2,14543.0,0,14543.0,0.7879999999999999,1536,37,0.423,0.0
309,711109908,Existing Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,36,2,1,1,9684.0,2475,7209.0,0.6970000000000001,1400,31,2.1,0.256
310,715203108,Existing Customer,63,M,2,High School,Married,$40K - $60K,Blue,36,2,2,2,5007.0,930,4077.0,0.885,1050,28,1.1540000000000001,0.18600000000000003
311,710027508,Existing Customer,61,M,0,Graduate,Married,$60K - $80K,Blue,54,3,2,0,1616.0,1047,569.0,0.9840000000000001,1389,33,1.2,0.648
312,787464408,Existing Customer,53,M,2,Uneducated,Single,$60K - $80K,Blue,40,5,2,2,19116.0,0,19116.0,0.6559999999999999,1184,29,0.611,0.0
313,783542133,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,47,5,6,2,2759.0,2223,536.0,1.32,2093,42,1.0,0.8059999999999999
314,708330858,Attrited Customer,57,M,3,Graduate,Married,$120K +,Blue,38,2,3,3,8249.0,1381,6868.0,0.7979999999999999,678,11,0.833,0.16699999999999998
315,714426783,Existing Customer,38,F,2,Graduate,Single,Unknown,Blue,31,2,3,2,14041.0,2154,11887.0,1.084,1467,29,1.4169999999999998,0.153
316,712701333,Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,43,5,3,2,5264.0,2169,3095.0,0.374,1219,27,0.5,0.41200000000000003
317,709494483,Existing Customer,63,F,0,Unknown,Married,Less than $40K,Blue,54,4,2,1,2420.0,1912,508.0,1.256,1730,36,0.565,0.79
318,773373108,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,43,4,2,0,2826.0,2070,756.0,0.541,1025,28,0.647,0.732
319,715812258,Existing Customer,45,M,2,High School,Married,$80K - $120K,Blue,34,5,5,2,12518.0,1539,10979.0,0.645,1165,33,0.833,0.12300000000000001
320,778286433,Existing Customer,67,M,0,Graduate,Married,$40K - $60K,Blue,56,4,2,1,5876.0,1297,4579.0,1.012,2133,55,0.7190000000000001,0.221
321,789270033,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Silver,37,3,2,3,34516.0,0,34516.0,0.44799999999999995,1122,13,0.182,0.0
322,711569433,Existing Customer,51,F,2,Uneducated,Divorced,Less than $40K,Blue,38,4,1,2,9648.0,1926,7722.0,0.5489999999999999,1083,22,1.75,0.2
323,720214833,Existing Customer,52,M,2,High School,Single,$80K - $120K,Silver,40,3,3,3,34516.0,2177,32339.0,1.32,1234,23,1.875,0.063
324,709346133,Existing Customer,55,F,2,Uneducated,Married,Unknown,Blue,35,3,3,0,3025.0,2376,649.0,1.252,1277,23,1.875,0.785
325,788194458,Existing Customer,34,M,3,High School,Married,$60K - $80K,Blue,26,4,3,3,3265.0,2517,748.0,0.9520000000000001,1843,35,0.9440000000000001,0.7709999999999999
326,720779733,Existing Customer,56,M,1,Uneducated,Married,$120K +,Blue,36,3,2,2,6041.0,1355,4686.0,0.685,1747,49,0.581,0.22399999999999998
327,717424458,Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Blue,36,3,3,2,2293.0,1823,470.0,0.617,1166,22,1.444,0.795
328,708820308,Existing Customer,47,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,36,6,2,2,13399.0,2505,10894.0,0.627,1326,31,0.8240000000000001,0.187
329,710558058,Existing Customer,46,F,3,Unknown,Married,Less than $40K,Blue,38,4,3,3,4317.0,2517,1800.0,0.9440000000000001,1619,36,1.0,0.583
330,770590758,Existing Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,29,5,2,0,3378.0,1069,2309.0,0.581,1285,16,0.33299999999999996,0.316
